Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
136331,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,OCTODONTIDAE,Aconaemys,porteri,"Thomas, 1917",,,,,,Porter's Rock Rat,,,DD,,3.1,2016,unknown,N
279,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,OCTODONTIDAE,Aconaemys,sagei,"Pearson, 1984",,,,,,Sage's Rock Rat,,,DD,,3.1,2016,unknown,N
22710943,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,albocinctus,"Godwin-Austen & Walden, 1875",,,,,,Collared Myna,,,LC,,3.1,2012,unknown,N
22710940,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,cinereus,"Bonaparte, 1851",,,,,,Pale-bellied Myna,,,LC,,3.1,2012,stable,N
22710946,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,cristatellus,"(Linnaeus, 1766)",,,,,,Crested Myna,,,LC,,3.1,2012,stable,N
22710932,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,fuscus,"(Wagler, 1827)",,,,,,Jungle Myna,,,LC,,3.1,2012,decreasing,N
22710929,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,ginginianus,"(Latham, 1790)",,,,,,Bank Myna,,,LC,,3.1,2012,increasing,N
22710936,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,grandis,"Moore, 1858",,,,,,"White-vented Myna, Great Myna",,,LC,,3.1,2012,stable,N
22710921,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Acridotheres,tristis,"(Linnaeus, 1766)",,,,,Sturnus tristis tristis,Common Myna,Martin triste,,LC,,3.1,2012,increasing,N
40584,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,ACROBATIDAE,Acrobates,pygmaeus,"(Shaw, 1794)",,,,,,"Feathertail Glider, Feather-tailed Glider, Pygmy Gliding Possum",,,LC,,3.1,2016,stable,N
22724510,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Acrobatornis,fonsecai,"Pacheco, Whitney & Gonzaga, 1996",,,,,,Pink-legged Graveteiro,,,VU,"A2c+3c+4c;B1ab(i,ii,iii,v);C2a(i)",3.1,2012,decreasing,N
22714871,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,aedon,"(Pallas, 1776)",,,,,,Thick-billed Warbler,,,LC,,3.1,2012,decreasing,N
22714802,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,aequinoctialis,"(Latham, 1790)",,,,,,"Kiritimati Reed-warbler, Bokikokiko",,,EN,"B1ab(i,iii,v)",3.1,2012,decreasing,N
22714714,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,agricola,"(Jerdon, 1845)",,,,,,Paddyfield Warbler,,,LC,,3.1,2012,decreasing,N
22714745,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,arundinaceus,"(Temminck & Schlegel, 1847)",,,,,,"Great Reed-warbler, Great Reed-Warbler, Great Reed Warbler",Rousserolle turdoïde,,LC,,3.1,2012,decreasing,N
22714816,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,atyphus,"(Wetmore, 1919)",,,,,,"Tuamotu Reed-warbler, Tuamotu Reed Warbler, Tuamotu Reed-Warbler",,,LC,,3.1,2012,stable,N
22714763,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,australis,"(Gould, 1838)",,,,,,"Australian Reed-warbler, Australian Reed Warbler, Australian Reed-Warbler",,,LC,,3.1,2012,stable,N
22714709,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,bistrigiceps,"Swinhoe, 1860",,,,,,"Black-browed Reed-warbler, Black-browed Reed Warbler, Black-browed Reed-Warbler",,,LC,,3.1,2012,stable,N
22714852,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,brevipennis,"(Keulemans, 1866)",,,,,,"Cape Verde Warbler, Cape Verde Swamp-Warbler, Cape Verde Islands Cane Warbler, Cape Verde Cane Warbler",Rousserolle des Iles du Cap-Vert,,EN,"B1ab(i,ii,iii,iv,v)",3.1,2012,decreasing,N
22714806,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,caffer,"(Sparrman, 1786)",,,,,,"Tahiti Reed-warbler, Tahiti Reed Warbler, Tahiti Reed-Warbler",,,EN,"B1ab(ii,iii,v);C2a(i)",3.1,2012,decreasing,N
22714719,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,concinens,"(Swinhoe, 1870)",,,,,,Blunt-winged Warbler,,,LC,,3.1,2012,stable,N
22714736,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,dumetorum,"Blyth, 1849",,,,,,"Blyth's Reed-warbler, Blyth's Reed Warbler, Blyth's Reed-Warbler",,,LC,,3.1,2012,increasing,N
22714797,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,familiaris,"(Rothschild, 1892)",,,,,,"Millerbird, Nihoa Millerbird, Nihoa Reed-warbler",,,CR,B1ac(iv),3.1,2015,stable,N
22714859,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,gracilirostris,"(Hartlaub, 1864)",,,,,,"Lesser Swamp-warbler, Lesser Swamp-Warbler, Lesser Swamp Warbler",Rousserolle des marais,,LC,,3.1,2012,stable,N
22714757,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,griseldis,"(Hartlaub, 1891)",,,,,,"Basra Reed-warbler, Basra Reed-Warbler, Basra Reed Warbler",Rousserolle de Basra,,EN,A2c+3c+4c,3.1,2012,decreasing,N
22714821,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,kerearako,"Holyoak, 1974",,,,,,"Cook Islands Reed-warbler, Cook Islands Reed-Warbler, Cook Reed Warbler",,,NT,,3.1,2012,decreasing,N
22714770,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,luscinius,"(Quoy & Gaimard, 1830)",,,,,Acrocephalus luscinia subspecies luscinia|Acrocephalus luscinia subspecies luscinia|Acrocephalus luscinia subspecies luscinia|Thryothorus luscinius,"Nightingale Reed-warbler, Nightingale Reed Warbler, Nightingale Reed-Warbler",,,CR,A3bce+4bce,3.1,2015,decreasing,N
22714693,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,melanopogon,"(Temminck, 1823)",,,,,,Moustached Warbler,,,LC,,3.1,2012,stable,N
22714811,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,mendanae,"Tristram, 1883",,,,,,"Marquesan Reed-warbler, Marquesan Reed Warbler, Marquesan Reed-Warbler",,,LC,,3.1,2012,stable,N
22714865,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,newtoni,"(Hartlaub, 1863)",,,,,,"Madagascar Swamp-warbler, Madagascar Swamp-Warbler, Madagascar Swamp Warbler",Rousserolle malgache,,LC,,3.1,2012,stable,N
22729551,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,orinus,"Oberholser, 1905",,,,,,"Large-billed Reed-warbler, Large-billed Reed Warbler",,,DD,,3.1,2012,unknown,N
22714696,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,paludicola,"(Vieillot, 1817)",,,,,,Aquatic Warbler,Phragmite aquatique,,VU,A2c,3.1,2015,decreasing,N
22714741,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,palustris,"(Bechstein, 1798)",,,,,,Marsh Warbler,Rousserolle verderolle,,LC,,3.1,2014,stable,N
22714791,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,rehsei,"(Finsch, 1883)",,,,,,"Nauru Reed-warbler, Nauru Reed Warbler, Finsch's Reed-warbler, Nauru Reed-Warbler",,,VU,D2,3.1,2012,stable,N
22714826,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,rimatarae,"(Murphy & Mathews, 1929)",,,,,,"Rimatara Reed-warbler, Rimatara Reed-Warbler",,,VU,D1+2,3.1,2012,stable,N
22714874,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,rodericanus,"(Newton, 1865)",,,,,Bebrornis rodericanus rodericanus,"Rodrigues Warbler, Rodriguez Brush-Warbler",Fauvette de l'Ile de Rodrigues,,NT,,3.1,2013,increasing,N
22714846,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,rufescens,"(Sharpe & Bouvier, 1876)",,,,,,"Greater Swamp-warbler, Greater Swamp-Warbler, Greater Swamp Warbler",Rousserolle des cannes,,LC,,3.1,2012,stable,N
22714700,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,schoenobaenus,"(Linnaeus, 1758)",,,,,,Sedge Warbler,Phragmite des joncs,,LC,,3.1,2014,stable,N
22714722,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,scirpaceus,"(Hermann, 1804)",,,,,,"Eurasian Reed-warbler, European Reed Warbler, Eurasian Reed Warbler, Reed Warbler",Rousserolle effarvatte,,LC,,3.1,2014,stable,N
22714882,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,sechellensis,"(Oustalet, 1877)",,,,,Bebrornis sechellensis subspecies sechellensis|Ellisia sechellensis,"Seychelles Warbler, Seychelles Brush Warbler, Seychelles Brush-Warbler",Fauvette des Seychelles,,NT,,3.1,2015,increasing,N
22714704,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,sorghophilus,"(Swinhoe, 1863)",,,,,,"Streaked Reed-warbler, Speckled Reed Warbler, Streaked Reed-Warbler",,,EN,C2a(ii),3.1,2013,decreasing,N
22714751,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,stentoreus,"(Ehrenberg, 1833)",,,,,,"Clamorous Reed-warbler, Clamorous Reed Warbler",,,LC,,3.1,2013,stable,N
22714786,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,syrinx,"(Kittlitz, 1835)",,,,,,"Caroline Islands Reed-warbler, Caroline Islands Reed-Warbler, Carolinian Reed Warbler",,,LC,,3.1,2012,stable,N
22714839,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,taiti,"Ogilvie-Grant, 1913",,,,,,"Henderson Reed-warbler, Henderson Island Reed-Warbler, Henderson Reed Warbler",,,VU,D2,3.1,2012,stable,N
22728387,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,tangorum,"La Touche, 1912",,,,,,"Manchurian Reed-warbler, Manchurian Reed Warbler",,,VU,C2a(ii),3.1,2015,decreasing,N
22714832,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Acrocephalus,vaughani,"(Sharpe, 1900)",,,,,,"Pitcairn Reed-warbler, Pitcairn Reed Warbler, Pitcairn Reed-Warbler",,,EN,"C2a(i,ii)",3.1,2014,decreasing,N
22703554,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Acropternis,orthonyx,"(Lafresnaye, 1843)",,,,,,Ocellated Tapaculo,,,LC,,3.1,2012,stable,N
22679572,ANIMALIA,CHORDATA,AVES,GALLIFORMES,NUMIDIDAE,Acryllium,vulturinum,"(Hardwicke, 1834)",,,,,,Vulturine Guineafowl,Pintade vulturine,,LC,,3.1,2012,stable,N
22726874,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,bougainvillei,"(Rothschild, 1904)",,,,,,"Bougainville Moustached Kingfisher, Moustached Kingfisher",,,EN,C2a(ii),3.1,2014,decreasing,N
22726852,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,capucinus,"(Meyer & Wiglesworth, 1896)",,,,,,Black-headed Kingfisher,,,NT,,3.1,2014,decreasing,N
22683532,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,concretus,"(Temminck, 1825)",,,,,,Rufous-collared Kingfisher,,,NT,,3.1,2012,decreasing,N
22726883,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,excelsus,"(Mayr, 1941)",,,,,,Guadalcanal Moustached Kingfisher,,,EN,C2a(ii),3.1,2014,decreasing,N
22683542,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,hombroni,"(Bonaparte, 1850)",,,,,Halcyon hombroni subspecies hombroni,"Blue-capped Kingfisher, Hombron's Kingfisher",,,VU,C2a(i),3.1,2015,decreasing,N
22683535,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,lindsayi,"(Vigors, 1831)",,,,,Halcyon lindsayi lindsayi,"Spotted Kingfisher, Spotted Wood Kingfisher",,,LC,,3.1,2012,decreasing,N
22726844,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,monachus,"(Bonaparte, 1850)",,,,,,"Blue-headed Kingfisher, Green-backed Kingfisher",,,NT,,3.1,2014,decreasing,N
22726858,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,princeps,"(Reichenbach, 1851)",,,,,,"Scaly-breasted Kingfisher, Scaly Kingfisher",,,NT,,3.1,2014,decreasing,N
22727941,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,regalis,"(Stresemann, 1932)",,,,,,Plain-backed Kingfisher,,,VU,C2a(ii),3.1,2014,decreasing,N
22716557,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Actinodura,egertoni,"Gould, 1836",,,,,,Rusty-fronted Barwing,,,LC,,3.1,2012,decreasing,N
22716572,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Actinodura,morrisoniana,"Ogilvie-Grant, 1906",,,,,,"Taiwan Barwing, Formosan Barwing",,,LC,,3.1,2015,decreasing,N
22716563,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Actinodura,nipalensis,"(Hodgson, 1836)",,,,,,Hoary-throated Barwing,,,LC,,3.1,2012,decreasing,N
22716560,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Actinodura,ramsayi,"(Walden, 1875)",,,,,,Spectacled Barwing,,,LC,,3.1,2012,decreasing,N
22716552,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Actinodura,sodangorum,"Eames, Le Trong Trai, Nguyen Cu & Eve, 1999",,,,,,Black-crowned Barwing,,,NT,,3.1,2013,stable,N
22716569,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Actinodura,souliei,"Oustalet, 1897",,,,,,Streaked Barwing,,,LC,,3.1,2012,decreasing,N
22716566,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Actinodura,waldeni,"Godwin-Austen, 1874",,,,,,Streak-throated Barwing,,,LC,,3.1,2012,decreasing,N
22693264,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Actitis,hypoleucos,"Linnaeus, 1758",,,,,Tringa hypoleucos hypoleucos|Tringa hypoleucos hypoleucos|Tringa hypoleucos hypoleucos,Common Sandpiper,Chevalier guignette,,LC,,3.1,2012,decreasing,N
22693277,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Actitis,macularius,"Linnaeus, 1766",,,,,Actitis macularia macularia|Actitis macularia macularia|Tringa macularia macularia,Spotted Sandpiper,,,LC,,3.1,2012,decreasing,N
22693528,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,JACANIDAE,Actophilornis,africanus,"(Gmelin, 1789)",,,,,,African Jacana,Jacana à poitrine dorée,,LC,,3.1,2012,stable,N
22693532,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,JACANIDAE,Actophilornis,albinucha,"(Geoffroy Saint-Hilaire, 1832)",,,,,,Madagascar Jacana,Jacana à nuque blanche,,NT,,3.1,2015,decreasing,N
512,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Addax,nasomaculatus,"(de Blainville, 1816)",,,,,,Addax,"Addax, Antilope Blanche",,CR,A2cd; C2a(ii); D,3.1,2016,decreasing,N
22687696,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Adelomyia,melanogenys,"(Fraser, 1840)",,,,,,Speckled Hummingbird,,,LC,,3.1,2012,unknown,N
22696634,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Aechmophorus,clarkii,"(Lawrence, 1858)",,,,,,Clark's Grebe,,,LC,,3.1,2012,decreasing,N
22696631,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Aechmophorus,occidentalis,"(Lawrence, 1858)",,,,,,Western Grebe,,,LC,,3.1,2012,decreasing,N
15595,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Aegialomys,galapagoensis,"(Waterhouse, 1839)",,,,,Oryzomys bauri  |Oryzomys galapagoensis  ,"Galapagos Rice Rat, Galapagos Oryzomys",,,VU,D2,3.1,2008,unknown,N
15616,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Aegialomys,xanthaeolus,"(Thomas, 1894)",,,,,Oryzomys xanthaeolus  |Oryzomys xantheolus  ,"Yellowish Rice Rat, Yellowish Oryzomys",,,LC,,3.1,2008,stable,N
22712004,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Aegithalos,caudatus,"(Linnaeus, 1758)",,,,,,"Long-tailed Tit, Long-tailed Bushtit",,,LC,,3.1,2015,stable,N
22712012,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Aegithalos,concinnus,"(Gould, 1855)",,,,,,"Black-throated Tit, Black-throated Bushtit",,,LC,,3.1,2012,stable,N
22712024,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Aegithalos,fuliginosus,"(Verreaux, 1870)",,,,,,"White-necklaced Tit, Sooty Bushtit",,,LC,,3.1,2012,stable,N
22712020,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Aegithalos,iouschistos,"(Blyth, 1844)",,,,,,"Black-browed Tit, Rufous-fronted Bushtit",,,LC,,3.1,2012,stable,N
22712008,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Aegithalos,leucogenys,"(Horsfield & Moore, 1854)",,,,,,"White-cheeked Tit, White-cheeked Bushtit",,,LC,,3.1,2012,stable,N
22712016,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Aegithalos,niveogularis,"(Gould, 1855)",,,,,,"White-throated Tit, White-throated Bushtit",,,LC,,3.1,2012,stable,N
22707443,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHINIDAE,Aegithina,lafresnayei,"(Hartlaub, 1844)",,,,,,Great Iora,,,LC,,3.1,2012,unknown,N
22707436,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHINIDAE,Aegithina,nigrolutea,"(Marshall, 1876)",,,,,,"White-tailed Iora, Marshall's Iora",,,LC,,3.1,2012,unknown,N
22707433,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHINIDAE,Aegithina,tiphia,"(Linnaeus, 1758)",,,,,,Common Iora,,,LC,,3.1,2012,unknown,N
22707440,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHINIDAE,Aegithina,viridissima,"(Bonaparte, 1850)",,,,,,Green Iora,,,NT,,3.1,2012,decreasing,N
22689366,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,acadicus,"(Gmelin, 1788)",,,,,,Northern Saw-whet Owl,,,LC,,3.1,2012,decreasing,N
22689362,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,funereus,"(Linnaeus, 1758)",,,,,,"Boreal Owl, Tengmalm's Owl",,,LC,,3.1,2015,stable,N
62184893,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,gradyi,"Olson, 2012",,,,,,Bermuda Saw-whet Owl,,,EX,,3.1,2014,,N
22689378,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,harrisii,"(Cassin, 1849)",,,,,,Buff-fronted Owl,,"Curucucú Barriga Amarilla, Carburé Acanelado, Lechucita Acanelada, Mochuelo Canela",LC,,3.1,2012,stable,N
22689371,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,ridgwayi,"(Alfaro, 1905)",,,,,,"Unspotted Saw-whet Owl, Unspotted Saw-whet Owl",,Mochuelo Moreno,LC,,3.1,2012,stable,N
60814512,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,affinis,"Salvadori, 1875",,,,,,Allied Owlet-nightjar,,,DD,,3.1,2014,decreasing,N
22689576,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,albertisi,"Sclater, 1874",,,,,,"Mountain Owlet-nightjar, Mountain Owlet-Nightjar",,,LC,,3.1,2012,stable,N
22689572,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,archboldi,"Rand, 1941",,,,,,"Archbold's Owlet-nightjar, Archbold's Owlet-Nightjar",,,LC,,3.1,2012,stable,N
60814475,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,bennettii,"Salvadori & D'Albertis, 1875",,,,,,Barred Owlet-nightjar,,,LC,,3.1,2014,stable,N
22689546,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,crinifrons,"(Bonaparte, 1850)",,,,,,"Moluccan Owlet-nightjar, Long-whiskered Owlet-Nightjar",,,LC,,3.1,2012,stable,N
22689555,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,cristatus,"(White, 1790)",,,,,,"Australian Owlet-nightjar, Australian Owlet-Nightjar",,,LC,,3.1,2012,stable,N
22689550,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,insignis,"Salvadori, 1875",,,,,,Feline Owlet-nightjar,,,LC,,3.1,2012,stable,N
22689559,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,savesi,"Layard & Layard, 1881",,,,,,"New Caledonian Owlet-nightjar, Enigmatic Owlet-Nightjar, New Caledonian Owlet-Nightjar",,,CR,C2a(i);D,3.1,2013,decreasing,N
22728459,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,tatei,"Pratt, 2000",,,,,,Spangled Owlet-nightjar,,,DD,,3.1,2012,stable,N
22689568,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,wallacii,"Gray, 1859",,,,,,"Wallace's Owlet-nightjar, Wallace's Owlet-Nightjar",,,DD,,3.1,2012,unknown,N
22695231,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Aegypius,monachus,"(Linnaeus, 1766)",,,,,,"Cinereous Vulture, Eurasian Black Vulture, Black Vulture",Vautour moine,Buitre Negro,NT,,3.1,2013,decreasing,N
548,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Aepeomys,lugens,"(Thomas, 1896)",,,,,,"Olive Montane Mouse, Mérida Aepeomys",,,LC,,3.1,2016,unknown,N
136484,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Aepeomys,reigi,"Ochoa G., Aguilera, Pacheco & Soriano, 2001",,,,,,"Reig's Aepeomys, Reig's Montane Mouse",,,VU,B1ab(iii),3.1,2008,decreasing,N
550,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Aepyceros,melampus,"(Lichtenstein, 1812)",,,,,,"Impala, Black-faced Impala, Common Impala",Impala,,LC,,3.1,2016,stable,N
22678555,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Aepypodius,arfakianus,"(Salvadori, 1877)",,,,,,"Wattled Brush-turkey, Wattled Brushturkey",,,LC,,3.1,2012,stable,N
22678559,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Aepypodius,bruijnii,"(Oustalet, 1880)",,,,,,"Waigeo Brush-turkey, Waigeo Brush-turkey, Waigeo Brushturkey",,,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",3.1,2012,decreasing,N
40558,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Aepyprymnus,rufescens,"(Gray, 1837)",,,,,,"Rufous Bettong, Rufous Rat-kangaroo",Kangourou-rat Roussâtre,,LC,,3.1,2016,unknown,N
555,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Aeretes,melanopterus,"(Milne-Edwards, 1867)",,,,,Pteromys melanopterus,"Northern Chinese Flying Squirrel, North Chinese Flying Squirrel, Groove-toothed Flying Squirrel",,,NT,,3.1,2016,decreasing,N
22728583,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aerodramus,bartschi,"(Mearns, 1909)",,,,,Aerodramus bartschi bartschi|Collocalia bartschi,Mariana Swiftlet,,,EN,A2e+3e+4e,3.1,2012,decreasing,N
60824542,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aerodramus,brevirostris,"(Horsfield, 1840)",,,,,Collocalia rogersi,Himalayan Swiftlet,,,LC,,3.1,2014,stable,N
22686507,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aerodramus,elaphrus,"(Oberholser, 1906)",,,,,Collocalia elaphra,Seychelles Swiftlet,Salangane des Seychelles,,VU,D2,3.1,2012,stable,N
22686511,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aerodramus,francicus,"(Gmelin, 1789)",,,,,Collocalia francica,"Mascarene Swiftlet, Mauritius Swiftlet",Salangane des Mascareignes,,NT,,3.1,2012,unknown,N
